"","x","y","layer","x","y","layer"
"256",731856.335129527,4713465.16547209,0.84570311262227,731850,4713480,0.891058086285852
"257",731886.235129527,4713465.16547209,0.845301511588737,731880,4713480,0.895566058969165
"258",731916.135129527,4713465.16547209,0.848029701969221,731910,4713480,0.894551845342706
"259",731946.035129527,4713465.16547209,0.851656664684594,731940,4713480,0.890386343216532
"260",731975.935129527,4713465.16547209,0.848828127723685,731970,4713480,0.88543599257885
"261",732005.835129527,4713465.16547209,0.846594540915002,732000,4713480,0.88673213062343
"262",732035.735129527,4713465.16547209,0.846317650529135,732030,4713480,0.867813267813268
"263",732065.635129527,4713465.16547209,0.839878091914483,732060,4713480,0.850185283218634
"264",732095.535129527,4713465.16547209,0.828525547898721,732090,4713480,0.829081632653061
"265",732125.435129527,4713465.16547209,0.837032863747012,732120,4713480,0.876248612652608
"266",732155.335129527,4713465.16547209,0.837250151831152,732150,4713480,0.876449959536013
"267",732185.235129527,4713465.16547209,0.830401861046839,732180,4713480,0.892917166866747
"268",732215.135129527,4713465.16547209,0.83477312379427,732210,4713480,0.889142335766423
"269",732245.035129527,4713465.16547209,0.837143867836013,732240,4713480,0.890994152046784
"270",732274.935129527,4713465.16547209,0.83347572842684,732270,4713480,0.885088919288646
"271",731407.835129527,4713435.26547209,0.841470704825514,731400,4713450,0.893663194444444
"272",731437.735129527,4713435.26547209,0.829922024365721,731430,4713450,0.891548607718613
"273",731467.635129527,4713435.26547209,0.820363637053587,731460,4713450,0.87854482956173
"274",731497.535129527,4713435.26547209,0.818064030665987,731490,4713450,0.871401151631478
"275",731527.435129527,4713435.26547209,0.816863375659224,731520,4713450,0.887167494884537
"276",731557.335129527,4713435.26547209,0.811430500099137,731550,4713450,0.88050694025347
"277",731587.235129527,4713435.26547209,0.813987576836824,731580,4713450,0.886964448495898
"278",731617.135129527,4713435.26547209,0.820272102796179,731610,4713450,0.863724853990915
"279",731647.035129527,4713435.26547209,0.817769741715884,731640,4713450,0.852168199737188
"280",731676.935129527,4713435.26547209,0.81070675655347,731670,4713450,0.841604350781781
"281",731706.835129527,4713435.26547209,0.819651243239652,731700,4713450,0.857004205758654
"282",731736.735129527,4713435.26547209,0.830045129624475,731730,4713450,0.85359643539147
"283",731766.635129527,4713435.26547209,0.827400861448773,731760,4713450,0.877187948350072
"284",731796.535129527,4713435.26547209,0.829556056473978,731790,4713450,0.885455514118274
"285",731826.435129527,4713435.26547209,0.838130646406607,731820,4713450,0.894452626411389
"286",731856.335129527,4713435.26547209,0.839993460026746,731850,4713450,0.890587673196369
"287",731886.235129527,4713435.26547209,0.842707321945123,731880,4713450,0.900865800865801
"288",731916.135129527,4713435.26547209,0.847450952551888,731910,4713450,0.899311531841652
"289",731946.035129527,4713435.26547209,0.850736756240289,731940,4713450,0.891324200913242
"290",731975.935129527,4713435.26547209,0.848184408880504,731970,4713450,0.888378835467504
"291",732005.835129527,4713435.26547209,0.850626029665031,732000,4713450,0.896014658726523
"292",732035.735129527,4713435.26547209,0.850035854697804,732030,4713450,0.89623507805326
"293",732065.635129527,4713435.26547209,0.847168801049229,732060,4713450,0.886733902249806
"294",732095.535129527,4713435.26547209,0.84489090456066,732090,4713450,0.884734326679786
"295",732125.435129527,4713435.26547209,0.839975166621601,732120,4713450,0.888802689423326
"296",732155.335129527,4713435.26547209,0.821371963754207,732150,4713450,0.879543645529318
"297",732185.235129527,4713435.26547209,0.813345677582465,732180,4713450,0.883697308278314
"298",732215.135129527,4713435.26547209,0.829613424138801,732210,4713450,0.887024344126684
"299",732245.035129527,4713435.26547209,0.841654061707052,732240,4713450,0.892614408699592
"300",732274.935129527,4713435.26547209,0.851332098742971,732270,4713450,0.889264010803511
"301",731407.835129527,4713405.36547209,0.825883826439607,731400,4713420,0.897584973166369
"302",731437.735129527,4713405.36547209,0.817197224350605,731430,4713420,0.880848748639826
"303",731467.635129527,4713405.36547209,0.815122089452765,731460,4713420,0.863520408163265
"304",731497.535129527,4713405.36547209,0.816239977816434,731490,4713420,0.876535433070866
"305",731527.435129527,4713405.36547209,0.8156554879267,731520,4713420,0.88702201622248
"306",731557.335129527,4713405.36547209,0.813232518393478,731550,4713420,0.880235805150481
"307",731587.235129527,4713405.36547209,0.817782568041451,731580,4713420,0.866895368782161
"308",731617.135129527,4713405.36547209,0.822560167092516,731610,4713420,0.858831044394762
"309",731647.035129527,4713405.36547209,0.81914821827943,731640,4713420,0.850197109067017
"310",731676.935129527,4713405.36547209,0.813226705534569,731670,4713420,0.826950354609929
"311",731706.835129527,4713405.36547209,0.821332559804583,731700,4713420,0.829801777170198
"312",731736.735129527,4713405.36547209,0.828705246344273,731730,4713420,0.829580879806027
"313",731766.635129527,4713405.36547209,0.828058097989152,731760,4713420,0.865049751243781
"314",731796.535129527,4713405.36547209,0.823922745247457,731790,4713420,0.881611400383667
"315",731826.435129527,4713405.36547209,0.834886532264374,731820,4713420,0.888971869554394
"316",731856.335129527,4713405.36547209,0.844788989941342,731850,4713420,0.894592744695414
"317",731886.235129527,4713405.36547209,0.842726786193278,731880,4713420,0.896672504378284
"318",731916.135129527,4713405.36547209,0.84782480337539,731910,4713420,0.897125567322239
"319",731946.035129527,4713405.36547209,0.850962828250777,731940,4713420,0.890039107430412
"320",731975.935129527,4713405.36547209,0.842690058074364,731970,4713420,0.887011105746016
"321",732005.835129527,4713405.36547209,0.846951562632896,732000,4713420,0.896068685042928
"322",732035.735129527,4713405.36547209,0.853263962816524,732030,4713420,0.900250512411751
"323",732065.635129527,4713405.36547209,0.848583465380334,732060,4713420,0.899028205735956
"324",732095.535129527,4713405.36547209,0.843290206660811,732090,4713420,0.901846225753681
"325",732125.435129527,4713405.36547209,0.830078218496237,732120,4713420,0.893479342956695
"326",732155.335129527,4713405.36547209,0.80969700091244,732150,4713420,0.859137826350941
"327",732185.235129527,4713405.36547209,0.806711691958911,732180,4713420,0.845861084681256
"328",732215.135129527,4713405.36547209,0.829318428864567,732210,4713420,0.868464501926252
"329",732245.035129527,4713405.36547209,0.835824128026328,732240,4713420,0.89070548712206
"330",732274.935129527,4713405.36547209,0.840719081856809,732270,4713420,0.892732049036778
"331",731407.835129527,4713375.46547209,0.812675230545451,731400,4713390,0.886157135221807
"332",731437.735129527,4713375.46547209,0.811407115646217,731430,4713390,0.872596153846154
"333",731467.635129527,4713375.46547209,0.812268700477969,731460,4713390,0.872623000301841
"334",731497.535129527,4713375.46547209,0.811143499882393,731490,4713390,0.883545770567787
"335",731527.435129527,4713375.46547209,0.805429035852027,731520,4713390,0.87772397094431
"336",731557.335129527,4713375.46547209,0.80707114790219,731550,4713390,0.86592544146501
"337",731587.235129527,4713375.46547209,0.817494004519627,731580,4713390,0.863815789473684
"338",731617.135129527,4713375.46547209,0.831605625201478,731610,4713390,0.857418111753372
"339",731647.035129527,4713375.46547209,0.825046360615509,731640,4713390,0.8362452894827
"340",731676.935129527,4713375.46547209,0.82089091743662,731670,4713390,0.805024371953506
"341",731706.835129527,4713375.46547209,0.83236968599109,731700,4713390,0.828740157480315
"342",731736.735129527,4713375.46547209,0.841920309790948,731730,4713390,0.867846607669617
"343",731766.635129527,4713375.46547209,0.828368339718341,731760,4713390,0.864186046511628
"344",731796.535129527,4713375.46547209,0.819579056062446,731790,4713390,0.875665079809577
"345",731826.435129527,4713375.46547209,0.829913097552897,731820,4713390,0.885157651884132
"346",731856.335129527,4713375.46547209,0.838220674105687,731850,4713390,0.894928360245622
"347",731886.235129527,4713375.46547209,0.843190152139541,731880,4713390,0.894713656387665
"348",731916.135129527,4713375.46547209,0.84891406829041,731910,4713390,0.895336106853514
"349",731946.035129527,4713375.46547209,0.855825749038043,731940,4713390,0.892004634994206
"350",731975.935129527,4713375.46547209,0.852889412042095,731970,4713390,0.893176470588235
"351",732005.835129527,4713375.46547209,0.856312862157144,732000,4713390,0.898335183129856
"352",732035.735129527,4713375.46547209,0.860988802923158,732030,4713390,0.901912260967379
"353",732065.635129527,4713375.46547209,0.850661081967673,732060,4713390,0.900045641259699
"354",732095.535129527,4713375.46547209,0.842896874608571,732090,4713390,0.89041095890411
"355",732125.435129527,4713375.46547209,0.834450581018216,732120,4713390,0.889651665395372
"356",732155.335129527,4713375.46547209,0.820724369720849,732150,4713390,0.874824586023014
"357",732185.235129527,4713375.46547209,0.829086873500449,732180,4713390,0.861695730607336
"358",732215.135129527,4713375.46547209,0.838565918855901,732210,4713390,0.887071240105541
"359",732245.035129527,4713375.46547209,0.838942232310678,732240,4713390,0.895095367847411
"360",732274.935129527,4713375.46547209,0.849439013437992,732270,4713390,0.891634549988665
"361",731407.835129527,4713345.56547209,0.810542486675409,731400,4713360,0.876595744680851
"362",731437.735129527,4713345.56547209,0.803282219680908,731430,4713360,0.876877761413844
"363",731467.635129527,4713345.56547209,0.81627421727845,731460,4713360,0.879504179878928
"364",731497.535129527,4713345.56547209,0.805226252196468,731490,4713360,0.872738238841978
"365",731527.435129527,4713345.56547209,0.795779161710443,731520,4713360,0.855374592833876
"366",731557.335129527,4713345.56547209,0.804418308964047,731550,4713360,0.862745098039216
"367",731587.235129527,4713345.56547209,0.82250176279719,731580,4713360,0.869818851704022
"368",731617.135129527,4713345.56547209,0.823648975065089,731610,4713360,0.855081555834379
"369",731647.035129527,4713345.56547209,0.822685037224914,731640,4713360,0.841878928217003
"370",731676.935129527,4713345.56547209,0.827800284832349,731670,4713360,0.842843169220737
"371",731706.835129527,4713345.56547209,0.834518351530561,731700,4713360,0.868360277136259
"372",731736.735129527,4713345.56547209,0.84265188216168,731730,4713360,0.882953020134228
"373",731766.635129527,4713345.56547209,0.828994680941695,731760,4713360,0.878091872791519
"374",731796.535129527,4713345.56547209,0.816141885816797,731790,4713360,0.866039952996475
"375",731826.435129527,4713345.56547209,0.82669818482588,731820,4713360,0.886079182630907
"376",731856.335129527,4713345.56547209,0.836274423854574,731850,4713360,0.898046260947676
"377",731886.235129527,4713345.56547209,0.840192291299007,731880,4713360,0.897482014388489
"378",731916.135129527,4713345.56547209,0.8467194473682,731910,4713360,0.897269180754226
"379",731946.035129527,4713345.56547209,0.854227859464971,731940,4713360,0.896598030438675
"380",731975.935129527,4713345.56547209,0.86326933082009,731970,4713360,0.897236812057547
"381",732005.835129527,4713345.56547209,0.868835176787899,732000,4713360,0.898365793597493
"382",732035.735129527,4713345.56547209,0.866884351508671,732030,4713360,0.905140083829693
"383",732065.635129527,4713345.56547209,0.853919290357335,732060,4713360,0.900950696440416
"384",732095.535129527,4713345.56547209,0.847575783191875,732090,4713360,0.895278167367929
"385",732125.435129527,4713345.56547209,0.844948618420258,732120,4713360,0.896188565697091
"386",732155.335129527,4713345.56547209,0.847807719560774,732150,4713360,0.896741854636592
"387",732185.235129527,4713345.56547209,0.837637578167392,732180,4713360,0.879728966685488
"388",732215.135129527,4713345.56547209,0.839997379614935,732210,4713360,0.902787376180604
"389",732245.035129527,4713345.56547209,0.846191018337057,732240,4713360,0.902012248468941
"390",732274.935129527,4713345.56547209,0.850949091095823,732270,4713360,0.897727272727273
"391",731407.835129527,4713315.66547209,0.803030303030303,731400,4713330,0.881621781592187
"392",731437.735129527,4713315.66547209,0.804043736741173,731430,4713330,0.883720930232558
"393",731467.635129527,4713315.66547209,0.806311685656371,731460,4713330,0.875229357798165
"394",731497.535129527,4713315.66547209,0.801762051153997,731490,4713330,0.867004433185561
"395",731527.435129527,4713315.66547209,0.799616618855733,731520,4713330,0.863564916692864
"396",731557.335129527,4713315.66547209,0.806684998550645,731550,4713330,0.8656
"397",731587.235129527,4713315.66547209,0.81786607864741,731580,4713330,0.872030408615775
"398",731617.135129527,4713315.66547209,0.817491824108507,731610,4713330,0.841838458938831
"399",731647.035129527,4713315.66547209,0.823456227008531,731640,4713330,0.832019197805965
"400",731676.935129527,4713315.66547209,0.836484713765218,731670,4713330,0.883410514846091
"401",731706.835129527,4713315.66547209,0.840010933157621,731700,4713330,0.895034731155133
"402",731736.735129527,4713315.66547209,0.838225759565661,731730,4713330,0.898890895021924
"403",731766.635129527,4713315.66547209,0.816795179560131,731760,4713330,0.891062929666843
"404",731796.535129527,4713315.66547209,0.794527508642011,731790,4713330,0.846617548559946
"405",731826.435129527,4713315.66547209,0.79823404896238,731820,4713330,0.879935965848452
"406",731856.335129527,4713315.66547209,0.827660583614647,731850,4713330,0.889232231994295
"407",731886.235129527,4713315.66547209,0.840528777011352,731880,4713330,0.893901609612333
"408",731916.135129527,4713315.66547209,0.848246274527225,731910,4713330,0.894875742247636
"409",731946.035129527,4713315.66547209,0.850799075544787,731940,4713330,0.899038461538462
"410",731975.935129527,4713315.66547209,0.856734821963485,731970,4713330,0.902119292112738
"411",732005.835129527,4713315.66547209,0.868172170009203,732000,4713330,0.904094591635647
"412",732035.735129527,4713315.66547209,0.858329574537684,732030,4713330,0.907027027027027
"413",732065.635129527,4713315.66547209,0.850147441806968,732060,4713330,0.901909722222222
"414",732095.535129527,4713315.66547209,0.857668426523826,732090,4713330,0.895093827718743
"415",732125.435129527,4713315.66547209,0.854250265468353,732120,4713330,0.891261171797418
"416",732155.335129527,4713315.66547209,0.853352318132911,732150,4713330,0.900300023078698
"417",732185.235129527,4713315.66547209,0.841634243865149,732180,4713330,0.896872761995703
"418",732215.135129527,4713315.66547209,0.843749706903103,732210,4713330,0.901432913590968
"419",732245.035129527,4713315.66547209,0.844451587811428,732240,4713330,0.899765408402645
"420",732274.935129527,4713315.66547209,0.844323521242165,732270,4713330,0.896588714868054
"421",731407.835129527,4713285.76547209,0.804656428343009,731400,4713300,0.878640776699029
"422",731437.735129527,4713285.76547209,0.806708562183201,731430,4713300,0.881601857225769
"423",731467.635129527,4713285.76547209,0.809401146401137,731460,4713300,0.870234113712375
"424",731497.535129527,4713285.76547209,0.814793359216666,731490,4713300,0.872775021885031
"425",731527.435129527,4713285.76547209,0.810830161123877,731520,4713300,0.869731800766284
"426",731557.335129527,4713285.76547209,0.8154604221675,731550,4713300,0.869949494949495
"427",731587.235129527,4713285.76547209,0.813855319652517,731580,4713300,0.864915572232645
"428",731617.135129527,4713285.76547209,0.817389063312272,731610,4713300,0.871382636655949
"429",731647.035129527,4713285.76547209,0.821639469994969,731640,4713300,0.876467300167691
"430",731676.935129527,4713285.76547209,0.805626060501566,731670,4713300,0.888297872340426
"431",731706.835129527,4713285.76547209,0.804941873155242,731700,4713300,0.897817715019255
"432",731736.735129527,4713285.76547209,0.803729359254713,731730,4713300,0.905882352941176
"433",731766.635129527,4713285.76547209,0.800681136050249,731760,4713300,0.894199785177229
"434",731796.535129527,4713285.76547209,0.79890305608131,731790,4713300,0.836631881971932
"435",731826.435129527,4713285.76547209,0.810933600073274,731820,4713300,0.859704309531299
"436",731856.335129527,4713285.76547209,0.834773877871604,731850,4713300,0.881920755707163
"437",731886.235129527,4713285.76547209,0.846980131814259,731880,4713300,0.898160034231921
"438",731916.135129527,4713285.76547209,0.854021400051558,731910,4713300,0.896782281654827
"439",731946.035129527,4713285.76547209,0.862214638021703,731940,4713300,0.900687876182287
"440",731975.935129527,4713285.76547209,0.854250113775223,731970,4713300,0.901038215153523
"441",732005.835129527,4713285.76547209,0.85978963813304,732000,4713300,0.901973830117543
"442",732035.735129527,4713285.76547209,0.853885414138415,732030,4713300,0.90306803023566
"443",732065.635129527,4713285.76547209,0.84620637098631,732060,4713300,0.90447504302926
"444",732095.535129527,4713285.76547209,0.858822370704411,732090,4713300,0.901695642841812
"445",732125.435129527,4713285.76547209,0.864434514212686,732120,4713300,0.902641344684567
"446",732155.335129527,4713285.76547209,0.842660534463722,732150,4713300,0.902645032229384
"447",732185.235129527,4713285.76547209,0.841570772047571,732180,4713300,0.89964317573595
"448",732215.135129527,4713285.76547209,0.855741517893719,732210,4713300,0.899624143267743
"449",732245.035129527,4713285.76547209,0.854870604054033,732240,4713300,0.900044033465434
"450",732274.935129527,4713285.76547209,0.851543782791349,732270,4713300,0.899084522035342
"451",731407.835129527,4713255.86547209,0.811103922178766,731400,4713270,0.875
"452",731437.735129527,4713255.86547209,0.8180719334439,731430,4713270,0.878482513337285
"453",731467.635129527,4713255.86547209,0.812426416793603,731460,4713270,0.87906976744186
"454",731497.535129527,4713255.86547209,0.814784149277391,731490,4713270,0.886351277868407
"455",731527.435129527,4713255.86547209,0.814712124078461,731520,4713270,0.883741007194245
"456",731557.335129527,4713255.86547209,0.82335317939669,731550,4713270,0.868723532970357
"457",731587.235129527,4713255.86547209,0.826832687530803,731580,4713270,0.861060329067642
"458",731617.135129527,4713255.86547209,0.824102679956723,731610,4713270,0.873079112122937
"459",731647.035129527,4713255.86547209,0.819125528714999,731640,4713270,0.873878923766816
"460",731676.935129527,4713255.86547209,0.792662517189789,731670,4713270,0.865525672371638
"461",731706.835129527,4713255.86547209,0.777968440471094,731700,4713270,0.865908410655492
"462",731736.735129527,4713255.86547209,0.786439678884531,731730,4713270,0.869843114468332
"463",731766.635129527,4713255.86547209,0.818686546973347,731760,4713270,0.870091526424565
"464",731796.535129527,4713255.86547209,0.814919287028234,731790,4713270,0.85028155018218
"465",731826.435129527,4713255.86547209,0.831686060107651,731820,4713270,0.873251498715387
"466",731856.335129527,4713255.86547209,0.833502705892647,731850,4713270,0.890532544378698
"467",731886.235129527,4713255.86547209,0.84135172836695,731880,4713270,0.895951240748803
"468",731916.135129527,4713255.86547209,0.861354928872966,731910,4713270,0.896955503512881
"469",731946.035129527,4713255.86547209,0.867498007301854,731940,4713270,0.899622473906285
"470",731975.935129527,4713255.86547209,0.853724498135854,731970,4713270,0.89954954954955
"471",732005.835129527,4713255.86547209,0.847758028372754,732000,4713270,0.897236812057547
"472",732035.735129527,4713255.86547209,0.846430623587125,732030,4713270,0.899955732625055
"473",732065.635129527,4713255.86547209,0.849871254931554,732060,4713270,0.904601097509498
"474",732095.535129527,4713255.86547209,0.851400035014711,732090,4713270,0.901245169600687
"475",732125.435129527,4713255.86547209,0.854136012098751,732120,4713270,0.897356143079316
"476",732155.335129527,4713255.86547209,0.845716451079577,732150,4713270,0.899890230515917
"477",732185.235129527,4713255.86547209,0.843105509274839,732180,4713270,0.893539581437671
"478",732215.135129527,4713255.86547209,0.854616582988768,732210,4713270,0.896952422714317
"479",732245.035129527,4713255.86547209,0.854995019556274,732240,4713270,0.898789878987899
"480",732274.935129527,4713255.86547209,0.858436744465973,732270,4713270,0.902308326463314
"481",731407.835129527,4713225.96547209,0.797001437315787,731400,4713240,0.867132867132867
"482",731437.735129527,4713225.96547209,0.816930831174268,731430,4713240,0.878260869565217
"483",731467.635129527,4713225.96547209,0.80494446415049,731460,4713240,0.889195148842337
"484",731497.535129527,4713225.96547209,0.803673546348838,731490,4713240,0.88786658999425
"485",731527.435129527,4713225.96547209,0.818700327690555,731520,4713240,0.882660470519895
"486",731557.335129527,4713225.96547209,0.821479914361587,731550,4713240,0.868023435090965
"487",731587.235129527,4713225.96547209,0.823428647265825,731580,4713240,0.860437610881135
"488",731617.135129527,4713225.96547209,0.835009286193144,731610,4713240,0.883037974683544
"489",731647.035129527,4713225.96547209,0.824452975434644,731640,4713240,0.879616963064295
"490",731676.935129527,4713225.96547209,0.807854919788006,731670,4713240,0.835385156524798
"491",731706.835129527,4713225.96547209,0.790224295921603,731700,4713240,0.842123171146648
"492",731736.735129527,4713225.96547209,0.791343380245083,731730,4713240,0.846203763789747
"493",731766.635129527,4713225.96547209,0.815405535963843,731760,4713240,0.867608120035305
"494",731796.535129527,4713225.96547209,0.81462053967441,731790,4713240,0.854258121158911
"495",731826.435129527,4713225.96547209,0.814826135566138,731820,4713240,0.884117951370926
"496",731856.335129527,4713225.96547209,0.840100144032928,731850,4713240,0.888452474469757
"497",731886.235129527,4713225.96547209,0.839858036718333,731880,4713240,0.895264116575592
"498",731916.135129527,4713225.96547209,0.857456041169621,731910,4713240,0.894712956659859
"499",731946.035129527,4713225.96547209,0.854237152012816,731940,4713240,0.898150262617036
"500",731975.935129527,4713225.96547209,0.850888445726138,731970,4713240,0.901405308944903
"501",732005.835129527,4713225.96547209,0.836612668702271,732000,4713240,0.900215053763441
"502",732035.735129527,4713225.96547209,0.835217076391547,732030,4713240,0.903430749682338
"503",732065.635129527,4713225.96547209,0.841086863411117,732060,4713240,0.902204758786291
"504",732095.535129527,4713225.96547209,0.850124854947935,732090,4713240,0.899299474605954
"505",732125.435129527,4713225.96547209,0.849095641635882,732120,4713240,0.896289673670094
"506",732155.335129527,4713225.96547209,0.846844893254202,732150,4713240,0.898685883849089
"507",732185.235129527,4713225.96547209,0.846621102671455,732180,4713240,0.89829759009507
"508",732215.135129527,4713225.96547209,0.850261087751214,732210,4713240,0.902033675923901
"509",732245.035129527,4713225.96547209,0.844886977931101,732240,4713240,0.898334794040315
"510",732274.935129527,4713225.96547209,0.851479318383858,732270,4713240,0.902512347004509
